Log file open, 05/06/23 18:34:05
[2023.05.06-18.34.07:095][  0]LogConfig: Applying CVar settings from Section [FoliageQuality@3] File [Scalability]
[2023.05.06-18.34.07:095][  0]LogConfig: Set CVar [[foliage.DensityScale:1.0]]
[2023.05.06-18.34.07:095][  0]LogConfig: Set CVar [[grass.DensityScale:1.0]]
[2023.05.06-18.34.07:095][  0]LogConfig: Applying CVar settings from Section [ShadingQuality@3] File [Scalability]
[2023.05.06-18.34.07:095][  0]LogConfig: Set CVar [[r.HairStrands.SkyLighting.IntegrationType:2]]
[2023.05.06-18.34.07:095][  0]LogConfig: Set CVar [[r.HairStrands.SkyAO.SampleCount:4]]
[2023.05.06-18.34.07:095][  0]LogConfig: Set CVar [[r.HairStrands.Visibility.MSAA.SamplePerPixel:4]]
[2023.05.06-18.34.07:095][  0]LogConfig: CVar [[r.HairStrands.Interpolation.UseSingleGuide:0]] deferred - dummy variable created
[2023.05.06-18.34.07:095][  0]LogConfig: Set CVar [[r.AnisotropicMaterials:1]]
[2023.05.06-18.34.07:131][  0]LogD3D12RHI: Aftermath initialized
[2023.05.06-18.34.07:131][  0]LogD3D12RHI: Loading WinPixEventRuntime.dll for PIX profiling (from ../../../Engine/Binaries/ThirdParty/Windows/WinPixEventRuntime/x64).
[2023.05.06-18.34.07:374][  0]LogD3D12RHI: Found D3D12 adapter 0: NVIDIA GeForce RTX 3050 Ti Laptop GPU (Max supported Feature Level 12_2, shader model 6.6)
[2023.05.06-18.34.07:374][  0]LogD3D12RHI: Adapter has 3990MB of dedicated video memory, 0MB of dedicated system memory, and 8042MB of shared system memory, 1 output[s]
[2023.05.06-18.34.07:468][  0]LogD3D12RHI: Found D3D12 adapter 1: Intel(R) UHD Graphics (Max supported Feature Level 12_1, shader model 6.6)
[2023.05.06-18.34.07:468][  0]LogD3D12RHI: Adapter has 128MB of dedicated video memory, 0MB of dedicated system memory, and 8042MB of shared system memory, 0 output[s]
[2023.05.06-18.34.07:483][  0]LogD3D12RHI: Found D3D12 adapter 2: Microsoft Basic Render Driver (Max supported Feature Level 12_1, shader model 6.2)
[2023.05.06-18.34.07:483][  0]LogD3D12RHI: Adapter has 0MB of dedicated video memory, 0MB of dedicated system memory, and 8042MB of shared system memory, 0 output[s]
[2023.05.06-18.34.07:483][  0]LogD3D12RHI: Chosen D3D12 Adapter Id = 0
[2023.05.06-18.34.07:483][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.05.06-18.34.07:483][  0]LogHAL: Display: Platform has ~ 16 GB [16866893824 / 17179869184 / 16], which maps to Larger [LargestMinGB=32, LargerMinGB=12, DefaultMinGB=8, SmallerMinGB=6, SmallestMinGB=0)
[2023.05.06-18.34.07:486][  0]LogDeviceProfileManager: Going up to parent DeviceProfile [Windows]
[2023.05.06-18.34.07:486][  0]LogDeviceProfileManager: Going up to parent DeviceProfile []
[2023.05.06-18.34.07:486][  0]LogConfig: Applying CVar settings from Section [Startup] File [../../../Engine/Config/ConsoleVariables.ini]
[2023.05.06-18.34.07:487][  0]LogConfig: Set CVar [[r.DumpShaderDebugInfo:2]]
[2023.05.06-18.34.07:487][  0]LogConfig: Set CVar [[p.chaos.AllowCreatePhysxBodies:1]]
[2023.05.06-18.34.07:487][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2023.05.06-18.34.07:487][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2023.05.06-18.34.07:487][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/Editor.ini]
[2023.05.06-18.34.07:488][  0]LogInit: Computer: DESKTOP-BQTHH8M
[2023.05.06-18.34.07:488][  0]LogInit: User: Notandi
[2023.05.06-18.34.07:488][  0]LogInit: CPU Page size=4096, Cores=8
[2023.05.06-18.34.07:488][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2023.05.06-18.34.07:488][  0]LogMemory: Memory total: Physical=15.7GB (16GB approx)
[2023.05.06-18.34.07:488][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2023.05.06-18.34.07:488][  0]LogMemory: Process Physical Memory: 288.82 MB used, 292.62 MB peak
[2023.05.06-18.34.07:488][  0]LogMemory: Process Virtual Memory: 291.15 MB used, 291.15 MB peak
[2023.05.06-18.34.07:488][  0]LogMemory: Physical Memory: 14051.28 MB used,  2034.25 MB free, 16085.52 MB total
[2023.05.06-18.34.07:488][  0]LogMemory: Virtual Memory: 34926.25 MB used,  5180.95 MB free, 40107.19 MB total
[2023.05.06-18.34.07:488][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.05.06-18.34.07:496][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.05.06-18.34.07:518][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.05.06-18.34.07:519][  0]LogInit: Using OS detected language (en-GB).
[2023.05.06-18.34.07:519][  0]LogInit: Using OS detected locale (en-US).
[2023.05.06-18.34.07:557][  0]LogTextLocalizationManager: No specific localization for 'en-GB' exists, so 'en' will be used for the language.
[2023.05.06-18.34.07:981][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.05.06-18.34.07:981][  0]LogWindowsTextInputMethodSystem:   - English (United Kingdom) - (Keyboard).
[2023.05.06-18.34.07:981][  0]LogWindowsTextInputMethodSystem:   - English (United Kingdom) - (Keyboard).
[2023.05.06-18.34.07:981][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.05.06-18.34.07:981][  0]LogWindowsTextInputMethodSystem:   - English (United States) - Touch Input Correction (TSF IME).
[2023.05.06-18.34.07:981][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United Kingdom) - (Keyboard).
[2023.05.06-18.34.08:027][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.05.06-18.34.08:027][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.05.06-18.34.08:032][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.05.06-18.34.08:034][  0]LogWindows: Attached monitors:
[2023.05.06-18.34.08:034][  0]LogWindows:     resolution: 1536x864, work area: (0, 0) -> (1536, 816), device: '\\.\DISPLAY1' [PRIMARY]
[2023.05.06-18.34.08:034][  0]LogWindows: Found 1 attached monitors.
[2023.05.06-18.34.08:034][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.05.06-18.34.08:035][  0]LogRHI: RHI Adapter Info:
[2023.05.06-18.34.08:035][  0]LogRHI:             Name: NVIDIA GeForce RTX 3050 Ti Laptop GPU
[2023.05.06-18.34.08:035][  0]LogRHI:   Driver Version: 511.65 (internal:30.0.15.1165, unified:511.65)
[2023.05.06-18.34.08:035][  0]LogRHI:      Driver Date: 1-28-2022
[2023.05.06-18.34.19:066][  0]Message dialog closed, result: No, title: WARNING: Known issues with graphics driver, text: The installed version of the NVIDIA graphics driver has known issues in D3D12.
Please install either the latest or the recommended driver version or switch to a different rendering API.

Would you like to visit the following URL to download the driver?

https://www.nvidia.com/en-us/geforce/drivers/

NVIDIA GeForce RTX 3050 Ti Laptop GPU
Installed: 511.65
Recommended: 516.25
[2023.05.06-18.34.19:066][  0]LogD3D12RHI:     GPU DeviceId: 0x25a0 (for the marketing name, search the web for "GPU Device Id")
[2023.05.06-18.34.19:066][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.05.06-18.34.19:069][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.05.06-18.34.19:069][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.05.06-18.34.19:154][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.05.06-18.34.19:156][  0]LogD3D12RHI: Bindless resources are supported
[2023.05.06-18.34.19:156][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.05.06-18.34.19:156][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.05.06-18.34.19:156][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.05.06-18.34.19:156][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.05.06-18.34.19:156][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.05.06-18.34.19:156][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.05.06-18.34.19:260][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.05.06-18.34.19:260][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.05.06-18.34.19:261][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.05.06-18.34.19:289][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.05.06-18.34.19:289][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.05.06-18.34.19:292][  0]LogRHI: Texture pool is 2136 MB (70% of 3052 MB)
[2023.05.06-18.34.19:292][  0]LogD3D12RHI: Async texture creation enabled
[2023.05.06-18.34.19:292][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.05.06-18.34.19:374][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/LokaverkefniGame4.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/TurnkeyReport_0.log" -log="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/TurnkeyLog_0.log" -project="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/LokaverkefniGame4.uproject"  -platform=all'
[2023.05.06-18.34.19:374][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/LokaverkefniGame4.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/TurnkeyReport_0.log" -log="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/TurnkeyLog_0.log" -project="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/LokaverkefniGame4.uproject"  -platform=all" ]
[2023.05.06-18.34.19:421][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.05.06-18.34.19:421][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.05.06-18.34.19:421][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.05.06-18.34.19:421][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.05.06-18.34.19:421][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.05.06-18.34.19:421][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.05.06-18.34.19:421][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.05.06-18.34.19:424][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.05.06-18.34.19:427][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.05.06-18.34.19:430][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.05.06-18.34.19:433][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.05.06-18.34.19:449][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.05.06-18.34.19:449][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.05.06-18.34.19:449][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.05.06-18.34.19:449][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.05.06-18.34.19:449][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.05.06-18.34.19:449][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.05.06-18.34.19:452][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.05.06-18.34.19:452][  0]LogTargetPlatformManager:   ADPCM
[2023.05.06-18.34.19:452][  0]LogTargetPlatformManager:   PCM
[2023.05.06-18.34.19:457][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.05.06-18.34.19:457][  0]LogTargetPlatformManager:   BINKA
[2023.05.06-18.34.19:468][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.05.06-18.34.19:468][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.05.06-18.34.19:468][  0]LogTargetPlatformManager:   OGG
[2023.05.06-18.34.19:472][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.05.06-18.34.19:472][  0]LogTargetPlatformManager:   OPUS
[2023.05.06-18.34.19:687][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.05.06-18.34.19:694][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.05.06-18.34.19:694][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.05.06-18.34.19:694][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.05.06-18.34.19:694][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.05.06-18.34.19:717][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.05.06-18.34.19:718][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.05.06-18.34.19:718][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.05.06-18.34.19:763][  0]LogDerivedDataCache: Speed tests for C:/Users/Notandi/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.05 seconds
[2023.05.06-18.34.19:763][  0]LogDerivedDataCache: Display: Performance to C:/Users/Notandi/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.19ms. RandomReadSpeed=24.57MBs, RandomWriteSpeed=179.98MBs. Assigned SpeedClass 'Local'
[2023.05.06-18.34.19:765][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Notandi/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.05.06-18.34.19:765][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.05.06-18.34.19:765][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.05.06-18.34.19:768][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.05.06-18.34.19:768][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.05.06-18.34.19:772][  0]LogShaderCompilers: Guid format shader working directory is -29 characters bigger than the processId version (../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/Shaders/WorkingDirectory/25572/).
[2023.05.06-18.34.19:772][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Notandi/AppData/Local/Temp/UnrealShaderWorkingDir/C77F0FA34A1AE75A166D499B895851FD/'.
[2023.05.06-18.34.19:772][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.05.06-18.34.19:772][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.05.06-18.34.20:487][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.05.06-18.34.22:892][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.05.06-18.34.22:892][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: ---
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: ---
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.05.06-18.34.23:092][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.05.06-18.34.23:286][  0]LogSlate: Using FreeType 2.10.0
[2023.05.06-18.34.23:289][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.05.06-18.34.23:351][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.05.06-18.34.23:351][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.05.06-18.34.23:351][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.05.06-18.34.23:351][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.05.06-18.34.23:351][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.05.06-18.34.23:357][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/LokaverkefniGame4.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/LokaverkefniGame4.uproject"  -Device=Win64@DESKTOP-BQTHH8M'
[2023.05.06-18.34.23:357][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/LokaverkefniGame4.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/LokaverkefniGame4.uproject"  -Device=Win64@DESKTOP-BQTHH8M" -nocompile -nocompileuat ]
[2023.05.06-18.34.23:525][  0]LogInit: Using OS detected language (en-GB).
[2023.05.06-18.34.23:525][  0]LogInit: Using OS detected locale (en-US).
[2023.05.06-18.34.23:525][  0]LogTextLocalizationManager: No localization for 'en-GB' exists, so 'en' will be used for the language.
[2023.05.06-18.34.23:525][  0]LogTextLocalizationManager: No localization for 'en-US' exists, so 'en' will be used for the locale.
[2023.05.06-18.34.23:526][  0]LogSlate: FontCache flush requested. Reason: Culture for localization was changed
[2023.05.06-18.34.23:526][  0]LogSlate: FontCache flush requested. Reason: Culture for localization was changed
[2023.05.06-18.34.23:537][  0]LogAssetRegistry: FAssetRegistry took 0.0089 seconds to start up
[2023.05.06-18.34.23:537][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/EnhancedInput.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:537][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/Paper2D.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:537][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/FullBodyIK.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:538][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/Niagara.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:538][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/EditorScriptingUtilities.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:538][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/Metasound.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:538][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/Synthesis.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:538][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/ControlRig.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:539][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/Interchange.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:539][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/GLTFExporter.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:539][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/DatasmithContent.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:539][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/VariantManagerContent.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:539][  0]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Saved/Config/WindowsEditor/TraceDataFilters.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.05.06-18.34.23:925][  0]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.006063 seconds
[2023.05.06-18.34.23:933][  0]LogTexture: Display: Texture Encode Speed: Final (cook).
[2023.05.06-18.34.24:188][  0]LogTurnkeySupport: Completed device detection: Code = 0
